text,classes
"বিনোদনের অজুহাতে নগ্নতার মাতাল নেশায় আচ্ছন্ন তরুণ প্রজন্ম। বাদ নেই আবালবৃদ্ধবনিতাও। আর এর মূলে রয়েছে আকাশ সংস্কৃতির সহজলভ্যতা। বর্তমান বিশ্বে বিজ্ঞানীদের অন্যতম বিস্ময়কর অবদান হচ্ছে আকাশ সংস্কৃতি। এ আকাশ সংস্কৃতির যেমন অবদান রয়েছে, তেমনি এর অপকারেরও শেষ নেই। স্যাটেলাইট প্রযুক্তির অপব্যবহারে পুরো পৃথিবী আজ নিমজ্জিত। চিত্তবিনোদনের শিরোনামে লাগামহীন উগ্র আয়োজনের নিকষ অন্ধকারে হারিয়ে যাচ্ছে। এর বিষক্রিয়া থেকে বেঁচে নেই ৫৬ হাজার বর্গমাইলের লাল সবুজের বাংলাদেশও। প্রশ্ন হলো, ওরা যদি ওদের বস্তাপচা সংস্কৃতি আমাদের ঘরে ঘরে পৌঁছে দিতে পারে, তাহলে আমরা কেন আমাদের শিক্ষা, সংস্কৃতি তাদের ঘরে পৌঁছাতে পারি না? আজ সময় হয়েছে ভেবে দেখার।",sadness
এ সব সমান অধিকারের নমুনা,surprise
"এরা হচ্ছে হায়না, নর পশু",sadness
প্রশাশন যখন রক্ষক না হয়ে বক্ষক হয়ে দাড়ায় তখন এরকম হতে থাকবে।,surprise
এগুলো আওয়ামীলীগের সাফল্যের ফল,joy
বাহ!সুন্দর।,joy
উনাঅনের জোয়ার বইছে,joy
নাইচ,joy
এ থেকে বুঝাযায় 'শাহবাগিরা' সরকারের পা চাটাঁ কুত্তা...,anger
এক কথায় অসাধারণ যুক্তি।,joy
লাকি ও ইমরানের ফাসিঁ চাই ওরা নাস্তিক,anger
"বাহ বাংলাদেশ বাহ ৪দিন পর তাহলে মিডিয়ার চোখ খুললো আর কোথায় সেই স্মাপ্রতিক ঘটে যাওয়া ঘটনার শাহাবাগের লাকি ইমরানের প্রতিবাদি চেতনার মেশিন, মেশিন এখন গরম হয়না, ও এইটাতো ৪০ বৎসরের পুরনো ইসু না, তার মানে বাঙ্গালী জাতির এখন আর তাজা পায়কানায় কাঁপড় নষ্ট হয়না,,,,, কাঁপড় নষ্ট হয় চল্লিশ বৎসরের পুরানা পায়খানায়!!!!!",disgust
"তাহলে কারা কুমিল্লা ভিক্টোরিয়া কলেজ ছাত্রী তনুকে প্রথমে ধর্ষণ তারপর গলা কেটে হত্যা করলো??!!! সর্ষে ক্ষেতেই ভূত নয়তো???????? . কুমিল্লা সেনানিবাস এলাকায় এমন চাঞ্চল্যকর হত্যাকান্ড! তনুও থাকে সেনানিবাস এরিয়ায়! এমনকি ঘটনার দিন সে ওই এলাকার বাইরেও যায়নি কিন্তু!! . যেই স্থানে তনুকে ধর্ষণ করা হয়েছিলো তার আশেপাশে CCTV আছে৷ তাহলে ঐসব ফুটেজ গ্যালো কই?? আচ্ছা বাদ দেন...আমাদের দেশে তো আবার CCTV থাকে মাগার ফুটেজ থাকেনা... সেনাবাহিনীর CCTV ফুটেজও মেবি 'হ্যাক' হইসে.... . কিছুক্ষণ পরপর এমপি, এফআই, ডিজেএফআই, আরপি টহল হয় কিন্তু ওই জায়গায়!! ঘটনাস্থলের খুব কাছেই দুইপাশে সেনা ক্যাম্প আর কোয়াটার আছে!! তাইলে ক্যামনে কি!!!?? . সেনানিবাস এলাকায় ঢুকতে গেলে আপনার ১৪ গুষ্টির তথ্য দিয়ে ঢুকতে হবে.....তাহলে ধর্ষকরা যদি বাইরে থেকে ঢুকে থাকে তবে সেনাবাহিনীর কাছে নিশ্চই সেই তথ্য আছে!!?? . সঠিক কারণ এবং কারণের যৌক্তিক প্রমান দেখানো ছাড়াও তো সেনানিবাসে ঢুকাও যায়না!!",fear
